access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,maximum_vehicle_class,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids,distance,distance_km,federal_agency,ev_network_ids
public,24 hours daily,,,2023-07-30,,ELEC,Public,159546,2020-06-12,,E,,,UCSF CAMPUS ACC P5 EV2,888-758-4389,2023-07-30T00:13:29Z,,GPS,37.763634,-122.45763,San Francisco,,,CA,400 Parnassus Ave,94122,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL421531'], 'posts': ['572551', '572561']}",3.69722,5.9501,,"{'station': ['USCPIL421531'], 'posts': ['572551', '572561']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,177566,2021-01-27,,E,,,UCSF CAMPUS ACC P4 EV1,888-758-4389,2023-07-30T00:13:28Z,,GPS,37.763596,-122.457735,San Francisco,,,CA,400 Parnassus Ave,94122,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL420631'], 'posts': ['570901', '570911']}",3.70352,5.96024,,"{'station': ['USCPIL420631'], 'posts': ['570901', '570911']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,177567,2021-01-27,,E,,,UCSF CAMPUS ACC P6 EV1,888-758-4389,2023-07-30T00:13:27Z,,GPS,37.763581,-122.457735,San Francisco,,,CA,400 Parnassus Ave,94122,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL420341'], 'posts': ['570551', '570561']}",3.70389,5.96083,,"{'station': ['USCPIL420341'], 'posts': ['570551', '570561']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,159545,2020-06-12,,E,,,UCSF CAMPUS ACC P7 EV2,888-758-4389,2023-07-30T00:13:29Z,,GPS,37.763552,-122.457723,San Francisco,,,CA,400 Parnassus Ave,94143,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL421631'], 'posts': ['572751', '572761']}",3.70398,5.96098,,"{'station': ['USCPIL421631'], 'posts': ['572751', '572761']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,177562,2021-01-27,,E,,,UCSF CAMPUS ACC P6 EV2,888-758-4389,2023-07-30T00:13:29Z,,GPS,37.763632,-122.457764,San Francisco,,,CA,400 Parnassus Ave,94143,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL421491'], 'posts': ['572471', '572481']}",3.70414,5.96124,,"{'station': ['USCPIL421491'], 'posts': ['572471', '572481']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,177563,2021-01-27,,E,,,UCSF CAMPUS ACC P5 EV1,888-758-4389,2023-07-30T00:13:28Z,,GPS,37.763581,-122.457767,San Francisco,,,CA,400 Parnassus Ave,94143,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL420741'], 'posts': ['571071', '571081']}",3.70553,5.96347,,"{'station': ['USCPIL420741'], 'posts': ['571071', '571081']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,177564,2021-01-27,,E,,,UCSF CAMPUS ACC P7 EV1,888-758-4389,2023-07-30T00:13:27Z,,GPS,37.763594,-122.457796,San Francisco,,,CA,400 Parnassus Ave,94143,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL420351'], 'posts': ['570581', '570591']}",3.7067,5.96536,,"{'station': ['USCPIL420351'], 'posts': ['570581', '570591']}"
public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-07-30,,ELEC,Public,151244,2017-11-22,,E,False,,UCSF Parnassus,888-264-2208,2023-07-30T01:09:54Z,,GPS,37.764017,-122.458463,San Francisco,,,CA,500 Parnassus Ave,94143,US,,,,,,,,,,,,['J1772'],,,2,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['54caff48-5895-49ba-b78b-f7612648916b'], 'posts': ['855b8589-33a7-472f-b790-e29622264bb0', 'bc1033ea-cbfb-48ef-8105-6debac8d0707']}",3.73085,6.00422,,"{'station': ['54caff48-5895-49ba-b78b-f7612648916b'], 'posts': ['855b8589-33a7-472f-b790-e29622264bb0', 'bc1033ea-cbfb-48ef-8105-6debac8d0707']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,164042,2020-07-08,,E,,,PRESIDIO TRUST TAYLOR ROAD 3,888-758-4389,2023-07-30T00:30:27Z,,GPS,37.801198,-122.459363,San Francisco,,,CA,103 Taylor Rd,94129,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5354561'], 'posts': ['8937531', '8937541']}",3.7828,6.08783,,"{'station': ['USCPIL5354561'], 'posts': ['8937531', '8937541']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,180731,2021-01-27,,E,,,PRESIDIO TRUST TAYLOR ROAD 1,888-758-4389,2023-07-30T00:30:28Z,,GPS,37.801104,-122.459481,San Francisco,,,CA,103 Taylor Rd,94129,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5354611'], 'posts': ['8937631', '8937641']}",3.78667,6.09405,,"{'station': ['USCPIL5354611'], 'posts': ['8937631', '8937641']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,180732,2021-01-27,,E,,,PRESIDIO TRUST TAYLOR ROAD 4,888-758-4389,2023-07-30T00:30:27Z,,GPS,37.801043,-122.459516,San Francisco,,,CA,103 Taylor Rd,94129,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5354601'], 'posts': ['23136781', '23136791']}",3.78704,6.09465,,"{'station': ['USCPIL5354601'], 'posts': ['23136781', '23136791']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,161355,2020-06-12,,E,,,PRESIDIO TRUST LOWER TAYLOR RD,888-758-4389,2023-07-30T00:30:29Z,,GPS,37.799693,-122.460591,San Francisco,,,CA,Building 118 Taylor Rd,94129,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5355211'], 'posts': ['8938461']}",3.81247,6.13558,,"{'station': ['USCPIL5355211'], 'posts': ['8938461']}"
public,,,,2023-06-21,,ELEC,Public,168116,2020-11-04,,E,,,Dr. George W. Davis Senior Center,888-998-2546,2023-06-21T00:01:04Z,,GPS,37.725662,-122.395556,San Francisco,,,CA,1751 Carroll Ave,94124,US,,,,,,,,,,,,['J1772'],,,2,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000528927'], 'posts': ['465ba1dd-d734-8158-93cc-330000732571', '465ba1dd-d734-8158-93cc-330000732573']}",3.9184,6.30605,,"{'station': ['465ba1dd-d734-8158-93cc-330000528927'], 'posts': ['465ba1dd-d734-8158-93cc-330000732571', '465ba1dd-d734-8158-93cc-330000732573']}"
public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,,,2022-08-10,,ELEC,Public,46473,2012-04-10,P,E,False,LD,Golden Gate Park - Music Concourse Garage,415-750-0741,2023-02-14T15:54:11Z,PAY_GARAGE,200-8,37.768766,-122.468341,San Francisco,,,CA,1 Music Concourse Dr,94118,US,,,,,,,,,,,,"['J1772', 'NEMA520']",,9,2,Non-Networked,,,Free; Pay to park,,,,,,,,,,,,,,,,,,,,,,Public,,,4.15659,6.68938,,
public,,,,2023-06-21,,ELEC,Public,167873,2020-10-28,,E,,,Alice Griffith Apartments - 2700,888-998-2546,2023-06-21T00:01:07Z,,GPS,37.71823,-122.385519,San Francisco,,,CA,"2700 Arelious Walker Dr,",94124,US,,,,,,,,,,,,['J1772'],,,2,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000527943'], 'posts': ['465ba1dd-d734-8158-93cc-330000732553', '465ba1dd-d734-8158-93cc-330000732574']}",4.45706,7.17294,,"{'station': ['465ba1dd-d734-8158-93cc-330000527943'], 'posts': ['465ba1dd-d734-8158-93cc-330000732553', '465ba1dd-d734-8158-93cc-330000732574']}"
public,,,,2023-06-21,,ELEC,Public,222537,2022-07-06,,E,,,Alice Griffith Apartments - 2600,888-998-2546,2023-06-21T00:01:08Z,,GPS,37.71823,-122.385519,San Francisco,,,CA,"2600 Arelious Walker Dr,",94124,US,,,,,,,,,,,,['J1772'],,,2,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000527944'], 'posts': ['465ba1dd-d734-8158-93cc-330000732565', '465ba1dd-d734-8158-93cc-330000732575']}",4.45706,7.17294,,"{'station': ['465ba1dd-d734-8158-93cc-330000527944'], 'posts': ['465ba1dd-d734-8158-93cc-330000732565', '465ba1dd-d734-8158-93cc-330000732575']}"
public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-07-30,,ELEC,Public,253516,2023-02-08,,E,,,CCSF - Ocean Campus North Parking Lot,888-264-2208,2023-07-30T01:09:29Z,,GPS,37.7261545,-122.4478455,San Francisco,,,CA,50 Frida Kahlo Way,94112,US,,,,,,,,,,,,['J1772'],,,2,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1ca5c75f-db2d-4954-894c-5eeed1041ee5'], 'posts': ['0a5f1db3-820d-4471-bdfd-7471a9548c86', '2f2730fb-de4e-4523-9270-93979fbb1754']}",4.86309,7.82638,,"{'station': ['1ca5c75f-db2d-4954-894c-5eeed1041ee5'], 'posts': ['0a5f1db3-820d-4471-bdfd-7471a9548c86', '2f2730fb-de4e-4523-9270-93979fbb1754']}"
public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-07-30,,ELEC,Public,229362,2022-06-30,,E,False,LD,CCSF - Ocean Campus South Parking Lot,888-264-2208,2023-07-30T01:09:22Z,,GPS,37.725345,-122.4479295,San Francisco,,,CA,50 Frida Kahlo Way,94112,US,,,,,,,,,,,,['J1772'],,,2,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['0876e970-f450-49a6-9443-ddc7f62c69f4'], 'posts': ['09fe026b-d001-430c-b44e-fae29ab1ae7c', '474dd93b-414a-4c70-b623-36a7c12d6c5d']}",4.91055,7.90276,,"{'station': ['0876e970-f450-49a6-9443-ddc7f62c69f4'], 'posts': ['09fe026b-d001-430c-b44e-fae29ab1ae7c', '474dd93b-414a-4c70-b623-36a7c12d6c5d']}"
public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-07-30,,ELEC,Public,253547,2023-02-08,,E,,,CCSF - Ocean Campus Cloud Circle,888-264-2208,2023-07-30T01:09:52Z,,GPS,37.725955667,-122.449541,San Francisco,,,CA,50 Frida Kahlo Way,94112,US,,,,,,,,,,,,['J1772'],,,3,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['52bc444a-b52c-457c-8b11-66dd1b9ea2e3'], 'posts': ['171296c2-4dee-4472-be73-6b0cc9fc5ce5', 'aced2a0d-5b0e-4970-9f7f-c7a7a68b1c07', 'aee915e1-8f72-4d5f-ae26-c6177070b3a5']}",4.93036,7.93465,,"{'station': ['52bc444a-b52c-457c-8b11-66dd1b9ea2e3'], 'posts': ['171296c2-4dee-4472-be73-6b0cc9fc5ce5', 'aced2a0d-5b0e-4970-9f7f-c7a7a68b1c07', 'aee915e1-8f72-4d5f-ae26-c6177070b3a5']}"
